gap,odds_min,ev_min,n_all,wr_all,flat_all,bk_all,n_f1,wr_f1,flat_f1,n_f2,wr_f2,flat_f2,kelly_f1,kelly_f2,avg_roi,dd_f2
90,1.9,0.05,354,0.5225988700564972,12.706214689265533,4259.38,73,0.5616438356164384,22.547945205479454,116,0.5,7.025862068965516,22.200100352329027,4.778170011564317,14.786903637222485,37.5
90,1.9,-99.0,354,0.5225988700564972,12.706214689265533,4259.38,73,0.5616438356164384,22.547945205479454,116,0.5,7.025862068965516,22.200100352329027,4.778170011564317,14.786903637222485,37.5
90,1.9,0.0,354,0.5225988700564972,12.706214689265533,4259.38,73,0.5616438356164384,22.547945205479454,116,0.5,7.025862068965516,22.200100352329027,4.778170011564317,14.786903637222485,37.5
90,1.9,0.03,354,0.5225988700564972,12.706214689265533,4259.38,73,0.5616438356164384,22.547945205479454,116,0.5,7.025862068965516,22.200100352329027,4.778170011564317,14.786903637222485,37.5
90,1.9,0.08,353,0.5212464589235127,12.487252124645888,4200.15,73,0.5616438356164384,22.547945205479454,115,0.4956521739130435,6.304347826086955,22.200100352329027,4.4269753206580305,14.426146515783206,37.5
90,1.9,0.1,353,0.5212464589235127,12.487252124645888,4200.15,73,0.5616438356164384,22.547945205479454,115,0.4956521739130435,6.304347826086955,22.200100352329027,4.4269753206580305,14.426146515783206,37.5
90,1.9,0.12,352,0.5227272727272727,12.80681818181818,4341.26,73,0.5616438356164384,22.547945205479454,115,0.4956521739130435,6.304347826086955,22.200100352329027,4.4269753206580305,14.426146515783206,37.5
90,1.9,0.15,346,0.5202312138728323,12.505780346820805,4058.56,73,0.5616438356164384,22.547945205479454,114,0.49122807017543857,5.526315789473683,22.200100352329027,3.6534346533010553,14.037130497476568,39.5
70,1.9,-99.0,519,0.5009633911368016,8.795761078998071,3581.46,100,0.54,19.3,163,0.49079754601226994,5.85889570552147,21.103123172540673,4.229770941995495,12.579447852760735,48.8
70,1.9,0.0,519,0.5009633911368016,8.795761078998071,3581.46,100,0.54,19.3,163,0.49079754601226994,5.85889570552147,21.103123172540673,4.229770941995495,12.579447852760735,48.8
70,1.9,0.03,519,0.5009633911368016,8.795761078998071,3581.46,100,0.54,19.3,163,0.49079754601226994,5.85889570552147,21.103123172540673,4.229770941995495,12.579447852760735,48.8
70,1.9,0.05,518,0.5,8.637065637065636,3554.07,100,0.54,19.3,163,0.49079754601226994,5.85889570552147,21.103123172540673,4.229770941995495,12.579447852760735,48.8
70,1.9,0.08,517,0.4990328820116054,8.479690522243713,3504.66,100,0.54,19.3,162,0.4876543209876543,5.339506172839506,21.103123172540673,3.93739253020272,12.319753086419754,48.8
70,1.9,0.1,517,0.4990328820116054,8.479690522243713,3504.66,100,0.54,19.3,162,0.4876543209876543,5.339506172839506,21.103123172540673,3.93739253020272,12.319753086419754,48.8
70,1.9,0.12,514,0.5,8.733463035019454,3633.13,100,0.54,19.3,162,0.4876543209876543,5.339506172839506,21.103123172540673,3.93739253020272,12.319753086419754,48.8
70,1.9,0.15,503,0.4970178926441352,8.324055666003973,3285.1,100,0.54,19.3,160,0.48125,4.218749999999996,21.103123172540673,2.510494794610697,11.759374999999999,50.5
80,1.75,0.05,565,0.511504424778761,6.835398230088494,2743.14,115,0.5565217391304348,18.06086956521739,182,0.5054945054945055,5.32967032967033,19.68907742434343,3.294680138286901,11.695269947443862,45.9
80,1.65,0.05,680,0.5338235294117647,7.151470588235294,3663.93,135,0.5851851851851851,19.22962962962962,220,0.5181818181818182,4.040909090909092,22.268730167676992,1.5192668228692467,11.635269360269357,41.2
80,1.65,0.08,670,0.5328358208955224,7.191044776119402,3676.79,135,0.5851851851851851,19.22962962962962,218,0.5137614678899083,3.2981651376146797,22.268730167676992,1.0594842049177045,11.263897383622151,41.2
80,1.75,0.08,561,0.5115864527629234,6.937611408199644,2782.87,115,0.5565217391304348,18.06086956521739,180,0.5,4.4444444444444455,19.68907742434343,2.6834099519711527,11.252657004830919,45.9
80,1.75,0.1,559,0.5098389982110912,6.6708407871198565,2653.62,115,0.5565217391304348,18.06086956521739,180,0.5,4.4444444444444455,19.68907742434343,2.6834099519711527,11.252657004830919,45.9
80,1.75,-99.0,571,0.5096322241681261,6.33450087565674,2665.45,116,0.5517241379310345,17.04310344827586,182,0.5054945054945055,5.32967032967033,19.22251255120959,3.294680138286901,11.186386888973097,45.9
80,1.75,0.0,570,0.5105263157894737,6.521052631578946,2665.45,116,0.5517241379310345,17.04310344827586,182,0.5054945054945055,5.32967032967033,19.22251255120959,3.294680138286901,11.186386888973097,45.9
80,1.75,0.03,567,0.5097001763668431,6.458553791887123,2670.69,116,0.5517241379310345,17.04310344827586,182,0.5054945054945055,5.32967032967033,19.22251255120959,3.294680138286901,11.186386888973097,45.9
80,1.65,0.0,702,0.5341880341880342,6.698005698005696,3518.54,138,0.5797101449275363,17.891304347826082,221,0.5203619909502263,4.316742081447964,21.585553140087658,1.570476492836543,11.104023214637023,41.2
80,1.65,-99.0,710,0.528169014084507,6.442253521126758,3518.54,138,0.5797101449275363,17.891304347826082,221,0.5203619909502263,4.316742081447964,21.585553140087658,1.570476492836543,11.104023214637023,41.2
80,1.65,0.03,690,0.5318840579710145,6.579710144927535,3509.22,138,0.5797101449275363,17.891304347826082,220,0.5181818181818182,4.040909090909092,21.585553140087658,1.5192668228692467,10.966106719367588,41.2
80,1.65,0.1,662,0.527190332326284,6.409365558912386,3084.38,134,0.582089552238806,18.850746268656714,216,0.5092592592592593,2.6805555555555567,21.749841851786204,0.5145004043059126,10.765650912106135,42.8
80,1.75,0.12,551,0.5063520871143375,6.272232304900181,2423.51,114,0.5526315789473685,17.491228070175435,179,0.4972067039106145,4.022346368715084,18.831074349398456,2.2071604983082227,10.75678721944526,47.4
80,1.75,0.15,540,0.5037037037037037,5.933333333333334,2210.75,112,0.5535714285714286,17.937499999999996,177,0.4915254237288136,2.994350282485874,18.931211176824664,0.9596405896561031,10.465925141242936,49.1
80,1.65,0.12,647,0.5224111282843895,5.904173106646059,2660.11,133,0.5789473684210527,18.368421052631575,214,0.5046728971962616,1.9906542056074772,20.950865945069683,-0.20712078012978832,10.179537629119526,44.3
90,1.65,0.05,584,0.5462328767123288,8.241438356164382,3964.67,116,0.603448275862069,20.793103448275858,193,0.5025906735751295,-0.6424870466321247,22.62279587094321,-3.662952666083762,10.075308200821867,40.8
90,1.75,0.05,470,0.5234042553191489,8.265957446808507,3044.0,96,0.5729166666666666,19.718749999999996,156,0.48717948717948717,0.19230769230769246,20.244025744665358,-3.098150377025154,9.955528846153845,41.4
